Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
605	299.0	23.0	299	0.13578984089644258
606	27.0	4.0	27	0.2869649889568488
607	481.0	47.0	481	0.161247272400685
608	217.0	23.0	217	0.20028134253442562
609	501.0	46.0	501	0.1938338233065046
610	227.0	23.0	227	0.16119014313403468
611	234.0	23.0	234	0.1841057783199681
612	218.0	23.0	218	0.1679141513593153
613	501.0	67.0	501	0.19727055262960122
614	97.0	16.0	97	0.210322971023696
615	239.0	22.0	239	0.17758034005231188
616	165.0	21.0	165	0.16183472529731013
617	46.0	7.0	46	0.11837054019712884
618	272.0	23.0	272	0.2113525067894336
619	28.0	5.0	28	0.11846419723172273
620	214.0	23.0	214	0.18480159697410103
621	345.0	40.0	345	0.14698993135513602
622	402.0	47.0	402	0.17002765175455542
623	156.0	20.0	156	0.170400661129791
624	256.0	23.0	256	0.15464952545880806
625	125.0	19.0	125	0.19446492940187454
626	430.0	45.0	430	0.17431181670101575
627	229.0	23.0	229	0.14964942631665537
628	220.0	23.0	220	0.11238173826343634
629	501.0	61.0	501	0.19501039017356203
630	442.0	47.0	442	0.18919954908278463
631	66.0	9.0	66	0.10989316863318284
632	147.0	21.0	147	0.1381233994196467
633	205.0	21.0	205	0.17517855901543686
634	235.0	22.0	235	0.21368435342261133
635	444.0	44.0	444	0.207910507711842
636	437.0	47.0	437	0.18270722983375157
637	213.0	23.0	213	0.1738994852880217
638	219.0	22.0	219	0.1377499558660946
639	240.0	23.0	240	0.22066106443914274
640	118.0	17.0	118	0.16299262077752816
641	250.0	23.0	250	0.15106492020189763
642	166.0	22.0	166	0.14988092738147601
643	241.0	22.0	241	0.1550488789252844
644	446.0	46.0	446	0.16592512742904403
645	215.0	23.0	215	0.1691369846809742
646	227.0	23.0	227	0.12360215141122037
647	214.0	23.0	214	0.16861613446446222
648	226.0	23.0	226	0.14484027197040553
649	433.0	47.0	433	0.18165514492117918
650	268.0	23.0	268	0.17534622506919637
651	266.0	36.0	266	0.19282020575233869
652	47.0	7.0	47	0.30879062350760117
653	253.0	23.0	253	0.1689951184459708
654	208.0	23.0	208	0.23306482704356313
655	156.0	20.0	156	0.1792665623510495
656	277.0	22.0	277	0.16898392951822022
657	88.0	10.0	88	0.24711119396273384
658	258.0	28.0	258	0.20044483788773532
659	501.0	68.0	501	0.18394646975406986
660	501.0	60.0	501	0.16314873945139005
