Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
235	66.0	8.0	66	0.3103655969554728
236	18.0	3.0	18	0.42491427726215786
237	58.0	7.0	58	0.35971436122881956
238	232.0	23.0	232	0.4098715252917388
239	314.0	18.0	314	0.3331600027336816
240	136.0	11.0	136	0.29356275613912763
241	47.0	7.0	47	0.3122367315152858
242	320.0	16.0	320	0.3497809621971101
243	105.0	15.0	105	0.27055199160462334
244	106.0	15.0	106	0.2792939031320923
245	96.0	13.0	96	0.33308422402478755
246	261.0	22.0	261	0.3068048396501048
247	263.0	22.0	263	0.29242876534679546
248	257.0	23.0	257	0.3170154126295784
249	467.0	37.0	467	0.28915220842850287
250	46.0	5.0	46	0.39148499687080796
251	384.0	19.0	384	0.29058379061946954
252	47.0	7.0	47	0.24738606271591593
253	321.0	19.0	321	0.2752829004670972
254	156.0	17.0	156	0.26287346509977794
255	105.0	10.0	105	0.24291255417324248
256	273.0	19.0	273	0.27918333060793826
257	254.0	23.0	254	0.27538182692030283
258	115.0	16.0	115	0.25981838813294533
259	480.0	47.0	480	0.2721355974674225
260	126.0	14.0	126	0.24526655662154395
261	295.0	22.0	295	0.2900117918848991
262	281.0	23.0	281	0.3230255911014046
263	185.0	18.0	185	0.24577687378670718
264	241.0	23.0	241	0.26568283925907243
265	147.0	21.0	147	0.236325156374448
266	289.0	23.0	289	0.20935736456080292
267	335.0	19.0	335	0.24047805680267847
268	376.0	34.0	376	0.21560899637877307
269	369.0	33.0	369	0.20558039033356398
270	225.0	21.0	225	0.20697161301970482
271	58.0	10.0	58	0.1649946583242252
272	243.0	22.0	243	0.20044722004866403
273	288.0	21.0	288	0.16083267234110585
274	187.0	18.0	187	0.24170493469996887
275	286.0	23.0	286	0.21060039338792538
276	27.0	4.0	27	0.15979803325953307
277	274.0	22.0	274	0.21454311842030852
278	265.0	18.0	265	0.23210079960946767
279	178.0	17.0	178	0.21477860762748155
280	445.0	29.0	445	0.24539400809601453
281	78.0	11.0	78	0.20218000030861452
282	225.0	16.0	225	0.21535929303202364
283	17.0	3.0	17	0.1738373722661944
284	292.0	20.0	292	0.2017210828625176
285	282.0	23.0	282	0.2835508193160203
286	38.0	6.0	38	0.29426747050724533
287	127.0	11.0	127	0.2218379672528721
288	313.0	20.0	313	0.24777872835437711
289	176.0	13.0	176	0.2448520784012296
290	260.0	23.0	260	0.20438624378293752
291	241.0	22.0	241	0.23820408441404584
292	88.0	13.0	88	0.23206284900449894
293	27.0	3.0	27	0.2157656431750015
294	212.0	23.0	212	0.24677928096070043
295	235.0	19.0	235	0.25737064710639895
296	166.0	12.0	166	0.269794981679823
297	283.0	22.0	283	0.2034121309752599
298	278.0	22.0	278	0.22303227139569873
299	97.0	13.0	97	0.2642841753885918
300	244.0	22.0	244	0.2260882442084248
301	501.0	42.0	501	0.183712406965073
302	56.0	7.0	56	0.1647664877985205
303	237.0	20.0	237	0.2000265876420691
304	157.0	20.0	157	0.25309051895976825
305	296.0	20.0	296	0.18116222281713742
306	145.0	15.0	145	0.16058820930534395
307	284.0	22.0	284	0.16619598950770959
308	97.0	9.0	97	0.13027609477645344
309	89.0	13.0	89	0.18986284494232597
310	253.0	20.0	253	0.18326680709722012
311	274.0	23.0	274	0.1380855863519611
312	98.0	11.0	98	0.17935472384703402
313	260.0	18.0	260	0.1967112904557815
314	194.0	18.0	194	0.1905363901835127
315	329.0	17.0	329	0.22351714750146068
316	472.0	47.0	472	0.18244273953487056
317	76.0	9.0	76	0.1845435153104757
318	99.0	13.0	99	0.16785471111234992
319	213.0	22.0	213	0.15875954693401922
320	240.0	20.0	240	0.16884588437775772
321	193.0	20.0	193	0.1743886342050189
322	277.0	23.0	277	0.17317156809708273
323	243.0	23.0	243	0.1517978566756219
324	355.0	35.0	355	0.13614091325393865
325	255.0	23.0	255	0.15957874931833324
326	249.0	23.0	249	0.16982735588727707
327	243.0	23.0	243	0.18579356050417747
328	175.0	21.0	175	0.1735518743310656
