Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
646	71.0	1.0	71	46.970993592705526
647	141.0	0.0	141	41.51297576714915
648	51.0	0.0	51	45.24156550800099
649	302.0	5.0	302	44.18961379070156
650	61.0	0.0	61	46.68652567316274
651	31.0	0.0	31	51.15713196416055
652	147.0	1.0	147	43.8979248449105
653	41.0	0.0	41	44.24483722593726
654	51.0	0.0	51	62.06407453499588
655	63.0	0.0	63	48.5793195981828
656	31.0	0.0	31	48.151088591544855
657	51.0	0.0	51	45.53977910210104
658	183.0	1.0	183	43.23592561711379
659	86.0	2.0	86	41.54902979385021
660	138.0	0.0	138	49.880555809407994
661	78.0	1.0	78	36.52730749814938
662	95.0	2.0	95	43.29654045104981
663	120.0	0.0	120	44.521559580167136
664	107.0	1.0	107	43.62098988417153
665	61.0	1.0	61	46.62337704955554
666	157.0	0.0	157	44.36430414163383
667	61.0	0.0	61	45.051327017487075
668	74.0	0.0	74	53.425252321604134
669	107.0	0.0	107	48.63689688210175
670	240.0	3.0	240	54.42055820624034
671	40.0	0.0	40	48.38818213939667
672	277.0	4.0	277	52.50462615188709
673	80.0	0.0	80	43.74580612182617
674	174.0	0.0	174	51.58663654053348
675	138.0	0.0	138	50.679812714673474
676	101.0	0.0	101	51.281630261109605
677	87.0	0.0	87	46.1775194255785
678	56.0	0.0	56	34.52265664509365
679	49.0	0.0	49	54.10067112591802
680	91.0	1.0	91	43.35955320085798
681	196.0	3.0	196	52.6105226959501
682	106.0	1.0	106	50.08290950307306
