episode,length,reward
1238,61.0,0.0
1239,91.0,0.0
1240,156.0,2.0
1241,34.0,0.0
1242,124.0,0.0
1243,44.0,0.0
1244,107.0,0.0
1245,51.0,0.0
1246,161.0,1.0
1247,61.0,0.0
1248,61.0,0.0
1249,151.0,1.0
1250,51.0,0.0
1251,40.0,0.0
1252,61.0,0.0
1253,186.0,1.0
1254,47.0,0.0
1255,41.0,0.0
1256,107.0,0.0
1257,56.0,0.0
1258,156.0,1.0
1259,69.0,1.0
1260,51.0,0.0
1261,111.0,1.0
1262,18.0,0.0
1263,31.0,0.0
1264,51.0,0.0
1265,81.0,1.0
1266,41.0,0.0
1267,41.0,0.0
1268,41.0,0.0
1269,196.0,0.0
1270,47.0,1.0
1271,71.0,0.0
1272,37.0,0.0
1273,107.0,0.0
1274,186.0,0.0
1275,31.0,0.0
1276,171.0,2.0
1277,121.0,0.0
1278,77.0,1.0
1279,51.0,0.0
1280,86.0,1.0
1281,290.0,2.0
1282,71.0,0.0
1283,71.0,0.0
1284,206.0,2.0
1285,41.0,0.0
1286,81.0,0.0
1287,139.0,1.0
1288,61.0,1.0
1289,41.0,0.0
1290,156.0,1.0
1291,96.0,0.0
1292,96.0,0.0
1293,26.0,0.0
1294,214.0,1.0
1295,121.0,0.0
1296,51.0,0.0
1297,151.0,0.0
1298,91.0,0.0
1299,103.0,1.0
1300,81.0,1.0
1301,66.0,0.0
1302,117.0,1.0
1303,111.0,1.0
1304,111.0,1.0
1305,146.0,1.0
1306,66.0,0.0
1307,126.0,1.0
1308,41.0,0.0
1309,96.0,0.0
1310,81.0,0.0
1311,141.0,0.0
1312,71.0,0.0
1313,91.0,0.0
1314,106.0,0.0
1315,146.0,0.0
1316,111.0,1.0
1317,86.0,1.0
1318,111.0,1.0
1319,31.0,0.0
1320,81.0,0.0
1321,265.0,1.0
1322,41.0,0.0
1323,51.0,0.0
1324,91.0,2.0
1325,61.0,0.0
1326,51.0,0.0
1327,161.0,1.0
1328,91.0,0.0
1329,258.0,5.0
1330,71.0,0.0
1331,226.0,2.0
1332,258.0,4.0
1333,96.0,0.0
1334,101.0,0.0
1335,111.0,1.0
1336,71.0,0.0
1337,51.0,0.0
1338,161.0,1.0
1339,71.0,0.0
1340,61.0,0.0
1341,66.0,0.0
1342,75.0,0.0
1343,51.0,0.0
1344,66.0,0.0
1345,162.0,2.0
1346,86.0,1.0
1347,61.0,0.0
1348,61.0,1.0
1349,91.0,0.0
1350,21.0,0.0
1351,222.0,2.0
1352,81.0,1.0
1353,126.0,0.0
1354,91.0,0.0
1355,21.0,0.0
1356,131.0,1.0
1357,146.0,1.0
1358,76.0,0.0
1359,111.0,0.0
1360,61.0,0.0
