episode,length,reward
818,132.0,1.0
819,36.0,0.0
820,131.0,2.0
821,166.0,1.0
822,81.0,1.0
823,94.0,0.0
824,99.0,0.0
825,123.0,1.0
826,129.0,1.0
827,71.0,2.0
828,71.0,1.0
829,101.0,1.0
830,156.0,0.0
831,102.0,2.0
832,36.0,0.0
833,106.0,0.0
834,21.0,0.0
835,36.0,0.0
836,57.0,0.0
837,21.0,0.0
838,51.0,1.0
839,82.0,0.0
840,71.0,1.0
841,34.0,0.0
842,81.0,0.0
843,166.0,2.0
844,81.0,0.0
845,141.0,0.0
846,164.0,1.0
847,238.0,1.0
848,41.0,0.0
849,36.0,0.0
850,183.0,4.0
851,66.0,0.0
852,75.0,0.0
853,48.0,0.0
854,88.0,0.0
855,71.0,0.0
856,23.0,0.0
857,55.0,0.0
858,82.0,1.0
859,121.0,1.0
860,59.0,0.0
861,71.0,1.0
862,43.0,0.0
863,111.0,1.0
864,71.0,0.0
865,65.0,0.0
866,46.0,0.0
867,51.0,0.0
868,57.0,0.0
869,26.0,0.0
870,61.0,0.0
871,115.0,0.0
872,201.0,2.0
873,44.0,0.0
874,76.0,0.0
875,47.0,0.0
876,68.0,0.0
877,32.0,0.0
878,72.0,0.0
879,126.0,2.0
880,72.0,0.0
881,55.0,0.0
882,56.0,2.0
883,63.0,0.0
884,35.0,0.0
885,92.0,1.0
886,65.0,2.0
887,209.0,1.0
888,35.0,0.0
889,76.0,0.0
890,59.0,0.0
891,41.0,0.0
892,71.0,0.0
893,71.0,0.0
894,74.0,0.0
895,166.0,0.0
896,66.0,0.0
897,51.0,0.0
898,105.0,1.0
899,86.0,0.0
900,64.0,0.0
901,48.0,0.0
902,121.0,0.0
903,83.0,0.0
904,31.0,0.0
905,123.0,0.0
906,236.0,3.0
907,26.0,0.0
908,136.0,2.0
909,142.0,1.0
910,46.0,0.0
911,87.0,0.0
912,31.0,0.0
913,22.0,0.0
914,71.0,0.0
915,49.0,0.0
916,101.0,1.0
917,61.0,0.0
918,168.0,0.0
919,66.0,0.0
920,43.0,0.0
921,66.0,0.0
922,73.0,1.0
923,126.0,0.0
924,41.0,0.0
925,50.0,0.0
926,64.0,0.0
927,145.0,0.0
928,111.0,0.0
929,31.0,0.0
930,42.0,0.0
931,143.0,1.0
932,91.0,0.0
933,41.0,0.0
934,23.0,0.0
935,71.0,0.0
936,119.0,0.0
937,83.0,1.0
938,61.0,0.0
939,141.0,1.0
940,21.0,0.0
941,191.0,1.0
942,33.0,0.0
943,111.0,0.0
944,101.0,0.0
945,32.0,0.0
946,56.0,0.0
947,47.0,0.0
948,41.0,0.0
949,86.0,0.0
950,91.0,1.0
951,91.0,0.0
952,41.0,0.0
953,56.0,0.0
954,75.0,0.0
955,66.0,0.0
956,125.0,1.0
957,60.0,0.0
958,102.0,1.0
959,66.0,1.0
960,36.0,1.0
961,54.0,0.0
962,31.0,0.0
963,39.0,0.0
964,41.0,1.0
965,36.0,0.0
966,122.0,1.0
967,90.0,1.0
968,111.0,0.0
969,227.0,0.0
970,56.0,0.0
971,55.0,0.0
972,71.0,0.0
973,51.0,0.0
974,181.0,1.0
975,41.0,0.0
976,46.0,0.0
977,238.0,3.0
978,51.0,0.0
979,41.0,0.0
980,122.0,1.0
981,36.0,0.0
982,62.0,0.0
983,156.0,1.0
984,186.0,2.0
985,176.0,2.0
986,86.0,0.0
987,93.0,1.0
988,111.0,3.0
989,71.0,1.0
990,61.0,0.0
991,161.0,3.0
992,38.0,0.0
993,41.0,0.0
994,120.0,1.0
995,66.0,0.0
996,29.0,0.0
997,92.0,0.0
998,52.0,0.0
999,85.0,1.0
1000,111.0,2.0
1001,84.0,1.0
1002,77.0,0.0
1003,82.0,1.0
1004,56.0,0.0
1005,27.0,0.0
1006,37.0,0.0
1007,79.0,2.0
1008,162.0,2.0
1009,26.0,0.0
1010,101.0,2.0
1011,94.0,1.0
1012,46.0,0.0
1013,51.0,0.0
1014,91.0,0.0
1015,61.0,0.0
1016,31.0,0.0
1017,61.0,0.0
1018,127.0,2.0
1019,103.0,1.0
1020,31.0,0.0
1021,91.0,3.0
1022,122.0,1.0
1023,16.0,0.0
1024,141.0,1.0
1025,36.0,0.0
1026,41.0,0.0
1027,54.0,1.0
1028,96.0,0.0
1029,49.0,0.0
1030,143.0,1.0
1031,75.0,0.0
1032,131.0,1.0
1033,66.0,0.0
1034,142.0,2.0
1035,111.0,1.0
1036,73.0,0.0
1037,41.0,0.0
1038,100.0,0.0
1039,128.0,2.0
1040,310.0,6.0
1041,346.0,2.0
1042,121.0,0.0
1043,86.0,0.0
1044,86.0,0.0
1045,53.0,0.0
1046,125.0,1.0
1047,58.0,0.0
1048,33.0,0.0
1049,104.0,0.0
1050,139.0,0.0
1051,71.0,0.0
1052,91.0,0.0
1053,221.0,1.0
1054,32.0,0.0
1055,116.0,1.0
1056,52.0,0.0
1057,89.0,0.0
1058,142.0,2.0
1059,67.0,1.0
1060,41.0,0.0
1061,102.0,2.0
1062,120.0,3.0
1063,153.0,0.0
1064,171.0,0.0
1065,51.0,0.0
1066,56.0,1.0
1067,42.0,0.0
1068,76.0,1.0
1069,32.0,0.0
1070,153.0,1.0
1071,31.0,0.0
1072,196.0,1.0
1073,93.0,1.0
1074,68.0,2.0
1075,98.0,1.0
1076,136.0,1.0
1077,101.0,1.0
1078,46.0,0.0
1079,39.0,0.0
1080,136.0,1.0
1081,89.0,0.0
1082,121.0,2.0
1083,41.0,0.0
1084,185.0,1.0
1085,183.0,2.0
1086,71.0,1.0
1087,79.0,0.0
1088,107.0,2.0
1089,133.0,1.0
1090,44.0,0.0
1091,100.0,0.0
1092,71.0,1.0
1093,41.0,1.0
1094,36.0,0.0
1095,157.0,1.0
1096,41.0,1.0
1097,101.0,2.0
1098,66.0,1.0
1099,51.0,0.0
1100,81.0,0.0
1101,71.0,0.0
1102,106.0,1.0
1103,57.0,0.0
1104,64.0,0.0
1105,75.0,0.0
1106,166.0,0.0
1107,61.0,1.0
1108,21.0,0.0
1109,314.0,2.0
1110,166.0,1.0
1111,51.0,0.0
1112,21.0,0.0
1113,87.0,0.0
1114,72.0,1.0
1115,56.0,0.0
1116,53.0,0.0
1117,21.0,0.0
1118,48.0,0.0
1119,91.0,1.0
1120,45.0,0.0
1121,121.0,0.0
1122,31.0,0.0
1123,131.0,2.0
1124,71.0,0.0
1125,91.0,0.0
1126,129.0,1.0
1127,62.0,0.0
1128,206.0,1.0
1129,258.0,3.0
1130,41.0,0.0
1131,131.0,0.0
1132,46.0,0.0
1133,121.0,1.0
1134,51.0,0.0
1135,43.0,0.0
1136,191.0,1.0
1137,64.0,0.0
1138,36.0,0.0
1139,53.0,0.0
1140,87.0,0.0
1141,96.0,0.0
1142,174.0,1.0
1143,116.0,1.0
1144,33.0,0.0
1145,178.0,3.0
1146,136.0,2.0
1147,76.0,0.0
1148,71.0,0.0
1149,121.0,2.0
1150,46.0,0.0
1151,33.0,0.0
1152,31.0,0.0
1153,78.0,1.0
1154,32.0,0.0
1155,124.0,0.0
1156,31.0,0.0
1157,53.0,1.0
1158,120.0,0.0
1159,11.0,0.0
1160,22.0,0.0
1161,153.0,1.0
