episode,length,reward
930,219.0,23.0
931,398.0,47.0
932,225.0,22.0
933,67.0,8.0
934,165.0,18.0
935,257.0,23.0
936,217.0,23.0
937,468.0,47.0
938,192.0,23.0
939,245.0,23.0
940,193.0,23.0
941,17.0,3.0
942,175.0,22.0
943,272.0,22.0
944,501.0,65.0
945,249.0,23.0
946,175.0,20.0
947,67.0,9.0
948,38.0,7.0
949,175.0,22.0
950,199.0,22.0
951,230.0,23.0
952,86.0,12.0
953,88.0,15.0
954,208.0,27.0
955,421.0,47.0
956,164.0,21.0
957,147.0,18.0
958,245.0,22.0
959,227.0,23.0
960,147.0,20.0
961,204.0,20.0
962,263.0,23.0
963,227.0,23.0
964,435.0,39.0
965,232.0,22.0
966,303.0,22.0
967,429.0,47.0
968,218.0,23.0
969,253.0,22.0
970,291.0,22.0
971,128.0,19.0
972,176.0,21.0
973,501.0,65.0
974,17.0,2.0
975,98.0,17.0
976,244.0,23.0
977,501.0,65.0
978,429.0,46.0
979,216.0,23.0
980,501.0,53.0
981,413.0,36.0
982,446.0,47.0
983,215.0,23.0
984,221.0,22.0
985,217.0,23.0
986,229.0,23.0
987,317.0,36.0
988,496.0,47.0
989,236.0,23.0
990,244.0,19.0
991,501.0,43.0
992,501.0,45.0
993,248.0,23.0
994,241.0,23.0
995,239.0,23.0
996,219.0,23.0
997,245.0,22.0
998,243.0,23.0
999,269.0,23.0
1000,285.0,21.0
1001,289.0,22.0
1002,435.0,47.0
1003,493.0,47.0
1004,272.0,22.0
1005,207.0,23.0
1006,246.0,21.0
1007,219.0,23.0
1008,234.0,23.0
1009,501.0,58.0
1010,214.0,23.0
1011,204.0,23.0
1012,253.0,22.0
1013,501.0,61.0
1014,184.0,22.0
1015,29.0,5.0
1016,254.0,23.0
1017,501.0,64.0
1018,86.0,14.0
1019,78.0,12.0
1020,206.0,23.0
1021,221.0,23.0
1022,118.0,17.0
1023,278.0,23.0
1024,394.0,47.0
1025,227.0,23.0
1026,428.0,47.0
1027,211.0,23.0
1028,404.0,47.0
1029,214.0,21.0
1030,227.0,35.0
1031,193.0,21.0
1032,431.0,47.0
1033,190.0,23.0
1034,367.0,49.0
1035,408.0,47.0
1036,235.0,22.0
1037,389.0,47.0
1038,227.0,23.0
1039,501.0,43.0
1040,222.0,23.0
1041,184.0,23.0
1042,226.0,23.0
1043,232.0,21.0
1044,27.0,5.0
1045,501.0,64.0
1046,98.0,14.0
1047,229.0,23.0
1048,89.0,15.0
1049,438.0,47.0
1050,218.0,23.0
1051,186.0,23.0
1052,442.0,46.0
1053,501.0,53.0
1054,117.0,15.0
1055,269.0,21.0
1056,295.0,23.0
1057,261.0,23.0
1058,220.0,23.0
1059,198.0,23.0
1060,401.0,47.0
1061,421.0,47.0
1062,224.0,23.0
1063,423.0,46.0
1064,501.0,56.0
1065,500.0,47.0
1066,469.0,47.0
1067,225.0,23.0
1068,237.0,22.0
1069,200.0,23.0
1070,218.0,23.0
1071,56.0,8.0
1072,194.0,22.0
1073,57.0,10.0
1074,501.0,62.0
1075,384.0,47.0
1076,198.0,23.0
1077,274.0,22.0
1078,17.0,3.0
1079,308.0,22.0
1080,244.0,23.0
1081,229.0,23.0
1082,243.0,21.0
1083,419.0,46.0
1084,475.0,47.0
1085,501.0,53.0
1086,268.0,23.0
1087,244.0,23.0
1088,188.0,23.0
1089,259.0,23.0
1090,490.0,46.0
1091,232.0,23.0
1092,246.0,23.0
1093,210.0,22.0
1094,373.0,47.0
1095,220.0,23.0
1096,220.0,21.0
1097,212.0,22.0
1098,404.0,47.0
1099,278.0,22.0
1100,427.0,47.0
1101,88.0,11.0
1102,264.0,22.0
1103,255.0,23.0
1104,216.0,22.0
1105,497.0,47.0
1106,254.0,21.0
1107,204.0,23.0
1108,233.0,23.0
1109,501.0,62.0
1110,235.0,23.0
1111,374.0,47.0
1112,413.0,47.0
1113,444.0,46.0
1114,355.0,46.0
1115,221.0,23.0
1116,501.0,64.0
1117,402.0,46.0
1118,219.0,23.0
1119,444.0,46.0
1120,184.0,22.0
1121,251.0,23.0
1122,437.0,47.0
1123,391.0,46.0
1124,387.0,43.0
1125,501.0,67.0
1126,221.0,22.0
1127,209.0,23.0
1128,18.0,3.0
1129,472.0,46.0
1130,206.0,23.0
1131,193.0,23.0
1132,230.0,23.0
1133,223.0,23.0
1134,501.0,68.0
1135,218.0,23.0
1136,255.0,22.0
1137,501.0,67.0
1138,446.0,47.0
1139,155.0,19.0
1140,421.0,47.0
1141,212.0,23.0
1142,248.0,23.0
1143,117.0,17.0
1144,276.0,38.0
1145,194.0,23.0
1146,212.0,23.0
1147,441.0,45.0
1148,191.0,23.0
1149,232.0,23.0
1150,230.0,23.0
1151,416.0,47.0
1152,412.0,47.0
1153,18.0,3.0
1154,223.0,23.0
1155,128.0,19.0
1156,204.0,23.0
1157,415.0,47.0
1158,501.0,69.0
1159,147.0,17.0
1160,221.0,23.0
1161,202.0,21.0
1162,415.0,46.0
1163,490.0,46.0
1164,239.0,23.0
1165,406.0,46.0
1166,459.0,47.0
1167,78.0,11.0
1168,213.0,23.0
1169,165.0,21.0
1170,157.0,17.0
1171,210.0,22.0
1172,227.0,23.0
1173,501.0,68.0
1174,501.0,62.0
1175,208.0,22.0
1176,479.0,47.0
1177,487.0,59.0
1178,434.0,47.0
1179,117.0,17.0
1180,247.0,22.0
1181,268.0,32.0
1182,242.0,23.0
1183,259.0,22.0
1184,501.0,66.0
1185,501.0,61.0
1186,223.0,22.0
1187,204.0,23.0
1188,225.0,23.0
1189,501.0,55.0
1190,273.0,23.0
1191,289.0,22.0
1192,157.0,18.0
1193,222.0,22.0
1194,220.0,22.0
1195,385.0,46.0
1196,59.0,10.0
1197,232.0,21.0
1198,237.0,28.0
1199,249.0,21.0
1200,501.0,53.0
1201,263.0,23.0
1202,176.0,20.0
1203,249.0,23.0
1204,501.0,61.0
1205,501.0,57.0
1206,175.0,21.0
1207,87.0,13.0
1208,213.0,23.0
1209,176.0,23.0
1210,501.0,59.0
1211,501.0,43.0
1212,66.0,12.0
1213,287.0,41.0
1214,213.0,22.0
1215,501.0,62.0
1216,501.0,61.0
1217,501.0,59.0
1218,395.0,43.0
1219,175.0,19.0
1220,127.0,16.0
1221,96.0,13.0
1222,501.0,49.0
1223,195.0,23.0
1224,501.0,61.0
1225,176.0,22.0
1226,501.0,59.0
1227,256.0,23.0
1228,246.0,31.0
1229,227.0,23.0
1230,154.0,18.0
1231,214.0,23.0
1232,465.0,47.0
1233,47.0,8.0
1234,247.0,26.0
1235,226.0,23.0
1236,254.0,23.0
1237,236.0,22.0
1238,501.0,56.0
1239,66.0,10.0
1240,145.0,18.0
1241,221.0,22.0
1242,501.0,59.0
1243,501.0,56.0
1244,127.0,19.0
1245,364.0,47.0
1246,280.0,22.0
1247,501.0,57.0
1248,501.0,59.0
1249,203.0,21.0
1250,204.0,22.0
1251,496.0,55.0
1252,456.0,46.0
1253,212.0,22.0
1254,232.0,22.0
1255,219.0,22.0
1256,237.0,23.0
1257,474.0,46.0
1258,108.0,17.0
1259,88.0,13.0
1260,216.0,22.0
1261,238.0,22.0
1262,448.0,43.0
1263,256.0,23.0
1264,383.0,47.0
1265,175.0,23.0
1266,501.0,52.0
1267,305.0,47.0
1268,501.0,56.0
1269,501.0,53.0
1270,287.0,35.0
1271,146.0,19.0
1272,276.0,30.0
1273,241.0,23.0
1274,501.0,61.0
1275,501.0,61.0
1276,211.0,22.0
1277,501.0,56.0
1278,239.0,23.0
1279,438.0,46.0
1280,501.0,62.0
1281,501.0,62.0
1282,206.0,23.0
1283,403.0,46.0
1284,257.0,22.0
1285,184.0,23.0
1286,501.0,58.0
1287,128.0,18.0
1288,236.0,23.0
1289,165.0,22.0
1290,147.0,20.0
1291,435.0,47.0
1292,501.0,63.0
1293,214.0,23.0
1294,184.0,22.0
1295,415.0,47.0
1296,501.0,71.0
1297,37.0,5.0
1298,376.0,46.0
1299,97.0,16.0
1300,193.0,22.0
1301,408.0,47.0
1302,167.0,19.0
1303,501.0,61.0
1304,173.0,23.0
1305,393.0,46.0
1306,501.0,63.0
1307,402.0,47.0
1308,203.0,22.0
1309,147.0,20.0
1310,393.0,46.0
1311,117.0,17.0
1312,274.0,22.0
1313,486.0,62.0
1314,18.0,3.0
1315,156.0,21.0
1316,501.0,56.0
1317,501.0,56.0
1318,66.0,8.0
1319,501.0,59.0
1320,67.0,11.0
1321,221.0,23.0
1322,166.0,22.0
1323,501.0,52.0
1324,202.0,23.0
1325,449.0,44.0
1326,232.0,22.0
1327,501.0,49.0
1328,213.0,23.0
1329,382.0,47.0
1330,388.0,47.0
1331,501.0,51.0
1332,501.0,63.0
1333,501.0,60.0
1334,252.0,23.0
1335,200.0,22.0
1336,56.0,6.0
1337,184.0,24.0
1338,195.0,23.0
1339,196.0,22.0
1340,47.0,6.0
1341,501.0,51.0
1342,501.0,61.0
1343,46.0,5.0
1344,209.0,22.0
1345,203.0,23.0
1346,406.0,47.0
1347,438.0,45.0
1348,337.0,43.0
1349,501.0,48.0
1350,37.0,4.0
1351,501.0,53.0
1352,276.0,22.0
1353,469.0,46.0
1354,501.0,66.0
1355,501.0,56.0
1356,224.0,21.0
1357,501.0,70.0
1358,210.0,23.0
1359,270.0,20.0
