Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
313	204.0	12.0	204	0.8136520514301225
314	165.0	11.0	165	0.9616201108152216
315	266.0	15.0	266	0.7591085569807013
316	264.0	17.0	264	0.7722445201467384
317	158.0	15.0	158	0.9239662023662012
318	47.0	7.0	47	1.0232281913148595
319	66.0	8.0	66	0.6630185753332846
320	48.0	7.0	48	0.9484873867283264
321	86.0	4.0	86	0.897050712690797
322	205.0	14.0	205	0.9893806334675812
323	56.0	8.0	56	0.9831187195543732
324	196.0	14.0	196	0.7781889886424249
325	107.0	16.0	107	0.9202749685288589
326	213.0	19.0	213	0.8841874006908265
327	236.0	20.0	236	0.8513401264356355
328	126.0	16.0	126	0.8543845809227417
329	87.0	9.0	87	0.9842750070423916
330	185.0	19.0	185	0.8990929932207674
331	48.0	6.0	48	0.8496934551124772
332	225.0	17.0	225	0.8354794577591949
333	57.0	9.0	57	0.7289535920870932
334	257.0	21.0	257	0.7172472311133077
335	194.0	15.0	194	0.6500953577996529
336	56.0	9.0	56	0.6148264317640236
337	88.0	9.0	88	0.5645746399902485
338	118.0	15.0	118	0.5632265796095638
339	138.0	17.0	138	0.6566678267782149
340	47.0	7.0	47	0.7009952425401895
341	27.0	2.0	27	0.5880584686442658
342	98.0	15.0	98	0.5858962389127332
343	135.0	7.0	135	0.7277120652022185
344	47.0	4.0	47	0.7704580975101983
345	285.0	22.0	285	0.7189997854462841
346	77.0	6.0	77	0.6054106762076353
347	137.0	15.0	137	0.7008965253068583
348	372.0	17.0	372	0.6474933121653814
349	248.0	23.0	248	0.536429556567342
350	76.0	8.0	76	0.5516586117446423
351	78.0	12.0	78	0.5967304356014117
352	47.0	8.0	47	0.594753048838453
353	274.0	11.0	274	0.5933219149273677
354	157.0	16.0	157	0.5128445753910739
355	274.0	22.0	274	0.6666003471294785
356	27.0	4.0	27	0.6491095318838402
357	136.0	16.0	136	0.5059506431742407
358	294.0	21.0	294	0.7374962000112956
359	204.0	20.0	204	0.7156675798343677
360	174.0	16.0	174	0.9271269674016827
361	108.0	14.0	108	0.9712587941989854
362	76.0	10.0	76	0.9088540906576734
363	164.0	12.0	164	0.8818799326332604
364	158.0	16.0	158	0.8953098149239263
365	116.0	13.0	116	0.9428761437663744
366	373.0	18.0	373	1.0468789565279562
367	287.0	19.0	287	1.1644162366666444
368	48.0	7.0	48	1.2910762091632932
369	89.0	10.0	89	1.109031969995311
370	58.0	6.0	58	0.755072961850413
371	265.0	18.0	265	0.81409967478435
372	269.0	23.0	269	0.8526484097135998
373	46.0	7.0	46	0.9668296557729659
374	76.0	10.0	76	0.9204615902547774
375	115.0	11.0	115	1.0723237590945285
376	126.0	14.0	126	0.9514140204068214
377	138.0	16.0	138	0.992270287072313
378	157.0	12.0	157	1.0115009757458784
379	194.0	21.0	194	1.335558978667886
380	58.0	8.0	58	0.8576953209422785
381	155.0	16.0	155	1.1304058490501296
382	174.0	15.0	174	0.8950464226005749
383	27.0	2.0	27	0.9961544843735518
384	186.0	15.0	186	1.1239968597969061
385	58.0	6.0	58	1.4192612834017853
386	66.0	11.0	66	1.1902872879396786
387	27.0	1.0	27	1.2165229497132477
388	158.0	13.0	158	1.1572974682608737
389	240.0	22.0	240	0.8506316544798513
390	187.0	14.0	187	0.7993769750078732
391	127.0	17.0	127	0.8481482154741062
392	135.0	10.0	135	0.8765402991462636
393	164.0	16.0	164	0.7824598712074321
394	98.0	14.0	98	0.768232400053922
395	148.0	18.0	148	0.8722843247893695
396	89.0	14.0	89	0.8832283652063166
397	311.0	19.0	311	0.7412719731114301
398	401.0	18.0	401	0.7382495979827242
399	46.0	8.0	46	0.7282274802741797
400	28.0	4.0	28	1.064760176198823
401	250.0	22.0	250	0.8896912989169359
402	245.0	21.0	245	0.7440081145082201
403	157.0	18.0	157	0.7903804609872354
404	167.0	17.0	167	0.5850637939474183
405	243.0	20.0	243	0.6472045820620325
406	275.0	20.0	275	0.6509082253954628
407	216.0	21.0	216	0.7520439641688157
408	234.0	22.0	234	0.79166492432929
409	47.0	6.0	47	0.48051327118214143
