
Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
216	244.0	21.0	244	0.3148207886785757
217	46.0	6.0	46	0.295586445733257
218	76.0	5.0	76	0.35370614752173424
219	128.0	10.0	128	0.41778090421576053
220	279.0	21.0	279	0.47809458969955376
221	342.0	19.0	342	0.4624371055230411
222	235.0	20.0	235	0.39643767926287143
223	222.0	20.0	222	0.27499491419341116
224	300.0	23.0	300	0.3730379349241654
225	27.0	4.0	27	0.3936795840660731
226	88.0	8.0	88	0.305867132476785
227	277.0	21.0	277	0.39657194815602975
228	335.0	20.0	335	0.4076228624404366
229	304.0	22.0	304	0.40990688994919
230	313.0	19.0	313	0.37752166561806166
231	248.0	23.0	248	0.3367841461252782
232	146.0	15.0	146	0.3450400695102672
233	27.0	3.0	27	0.30637751354111564
234	56.0	8.0	56	0.4532381697957005
235	259.0	21.0	259	0.43196247467720833
236	495.0	47.0	495	0.46666245437932735
237	164.0	14.0	164	0.47035628475430535
238	217.0	19.0	217	0.3910717050875387
239	154.0	16.0	154	0.2954616215708968
240	56.0	8.0	56	0.19212396469499385
241	314.0	23.0	314	0.4098339819817976
242	37.0	6.0	37	0.5642263764465177
243	28.0	4.0	28	0.3991617818496057
244	99.0	7.0	99	0.5397528357277013
245	284.0	15.0	284	0.5123451004775477
246	403.0	23.0	403	0.44959591973397334
247	354.0	20.0	354	0.47834048514901584
248	176.0	18.0	176	0.41445656501772726
249	187.0	18.0	187	0.35320833146094
250	98.0	9.0	98	0.21841363920545093
251	235.0	18.0	235	0.3347353351084476
252	145.0	14.0	145	0.23271289848048113
253	166.0	14.0	166	0.33583806307021397
254	263.0	23.0	263	0.4234297791418014
255	78.0	10.0	78	0.22107893285843042
256	454.0	42.0	454	0.33772514025282757
257	58.0	8.0	58	0.3674295535632249
258	17.0	2.0	17	0.4989504073472584
259	274.0	22.0	274	0.36892034689875414
260	235.0	15.0	235	0.3606497851299479
261	304.0	17.0	304	0.34243065687386615
262	262.0	21.0	262	0.33214514908729165
263	28.0	3.0	28	0.20824955962598324
264	39.0	6.0	39	0.344315655147418
265	276.0	23.0	276	0.36313034810017847
266	273.0	23.0	273	0.3299997548398736
267	174.0	14.0	174	0.2625249668784525
268	275.0	19.0	275	0.42792303308844565
269	275.0	23.0	275	0.2536797874353149
270	299.0	23.0	299	0.32665612232126917
271	157.0	10.0	157	0.3037784472819726
272	379.0	23.0	379	0.4779586209804999
273	245.0	21.0	245	0.45420421954928614
274	303.0	20.0	303	0.3715295209841366
275	312.0	17.0	312	0.31583829493954396
276	397.0	20.0	397	0.3650300595674767
277	147.0	18.0	147	0.2401634219298963
278	350.0	19.0	350	0.41452929615974426
279	137.0	10.0	137	0.2843603404769062
280	282.0	23.0	282	0.3710246757465474
281	403.0	20.0	403	0.32328551227490304
282	294.0	16.0	294	0.3570658754506687
283	56.0	4.0	56	0.500988996986832
284	296.0	12.0	296	0.33278228878672866
285	341.0	17.0	341	0.43080496104144633
286	138.0	10.0	138	0.2936085422617802
287	165.0	14.0	165	0.31999517019950985
288	314.0	19.0	314	0.32139171531815436
289	304.0	20.0	304	0.27147888082177624
290	276.0	13.0	276	0.2705875826270684
291	303.0	12.0	303	0.28944008320373277
292	327.0	18.0	327	0.288228957808437
293	242.0	23.0	242	0.33221841286406045
294	17.0	1.0	17	0.226595542010139
295	27.0	4.0	27	0.3042899975898089
296	466.0	42.0	466	0.2353514934622167
297	312.0	20.0	312	0.35242949844075316
298	325.0	23.0	325	0.3039428497163149
299	135.0	12.0	135	0.3205887210589868
300	17.0	0.0	17	0.5871377552256865
301	202.0	23.0	202	0.3144733413021163
302	135.0	8.0	135	0.26156277502024616
303	341.0	23.0	341	0.23601148900223617
304	138.0	14.0	138	0.1921304701625005
305	18.0	3.0	18	0.18165031779143545
306	298.0	22.0	298	0.3259440684853584
307	205.0	21.0	205	0.33088445058319627
308	18.0	3.0	18	0.6189302222596275
309	27.0	3.0	27	0.28165957552415355
310	260.0	23.0	260	0.3542251746958265
311	118.0	9.0	118	0.22447715014598127
312	246.0	16.0	246	0.3524406500978441
313	125.0	9.0	125	0.42275506967306137
314	99.0	8.0	99	0.5673249999080041
315	290.0	16.0	290	0.3062812683911159
316	327.0	23.0	327	0.32418620522598246
317	27.0	3.0	27	0.31559965676731533
318	116.0	11.0	116	0.3968915505784339
319	263.0	22.0	263	0.33706397134031635
320	252.0	18.0	252	0.40576581821023
321	97.0	13.0	97	0.3301347431909178
322	216.0	16.0	216	0.3711500634370303
323	236.0	19.0	236	0.29548806507708664
324	351.0	22.0	351	0.2494082099458261
325	274.0	22.0	274	0.22814477398230212
326	77.0	5.0	77	0.2461054611999493
327	217.0	13.0	217	0.282149830326644
328	37.0	3.0	37	0.23237198691915822
