episode,length,reward
915,79.0,14.0
916,27.0,4.0
917,47.0,7.0
918,98.0,16.0
919,218.0,30.0
920,268.0,39.0
921,78.0,14.0
922,88.0,15.0
923,47.0,8.0
924,69.0,12.0
925,69.0,13.0
926,155.0,20.0
927,79.0,14.0
928,106.0,16.0
929,222.0,22.0
930,227.0,23.0
931,190.0,23.0
932,69.0,13.0
933,37.0,7.0
934,118.0,18.0
935,78.0,15.0
936,235.0,20.0
937,86.0,13.0
938,87.0,15.0
939,137.0,19.0
940,145.0,18.0
941,98.0,15.0
942,219.0,23.0
943,27.0,5.0
944,137.0,19.0
945,37.0,7.0
946,27.0,5.0
947,69.0,11.0
948,57.0,8.0
949,237.0,28.0
950,27.0,5.0
951,47.0,8.0
952,245.0,23.0
953,166.0,20.0
954,79.0,14.0
955,214.0,23.0
956,204.0,19.0
957,106.0,17.0
958,254.0,21.0
959,68.0,13.0
960,97.0,16.0
961,28.0,5.0
962,232.0,23.0
963,226.0,29.0
964,86.0,15.0
965,166.0,18.0
966,213.0,23.0
967,38.0,6.0
968,27.0,4.0
969,250.0,22.0
970,28.0,5.0
971,203.0,22.0
972,413.0,43.0
973,185.0,20.0
974,37.0,7.0
975,273.0,22.0
976,56.0,10.0
977,69.0,10.0
978,205.0,18.0
979,145.0,17.0
980,86.0,13.0
981,156.0,16.0
982,356.0,39.0
983,96.0,16.0
984,125.0,18.0
985,116.0,17.0
986,501.0,64.0
987,234.0,23.0
988,105.0,17.0
989,97.0,17.0
990,212.0,23.0
991,68.0,13.0
992,186.0,19.0
993,229.0,23.0
994,230.0,23.0
995,233.0,22.0
996,126.0,17.0
997,210.0,23.0
998,46.0,8.0
999,224.0,23.0
1000,56.0,10.0
1001,107.0,17.0
1002,186.0,22.0
1003,287.0,36.0
1004,86.0,13.0
1005,194.0,23.0
1006,138.0,20.0
1007,67.0,12.0
1008,78.0,14.0
1009,107.0,18.0
1010,203.0,23.0
1011,252.0,23.0
1012,246.0,23.0
1013,216.0,23.0
1014,242.0,23.0
1015,18.0,3.0
1016,275.0,22.0
1017,99.0,17.0
1018,239.0,35.0
1019,200.0,23.0
1020,166.0,20.0
1021,198.0,23.0
1022,222.0,23.0
1023,27.0,4.0
1024,117.0,16.0
1025,195.0,23.0
1026,27.0,5.0
1027,136.0,19.0
1028,192.0,23.0
1029,18.0,3.0
1030,246.0,34.0
1031,106.0,16.0
1032,57.0,11.0
1033,235.0,22.0
1034,212.0,23.0
1035,501.0,53.0
1036,97.0,15.0
1037,97.0,16.0
1038,376.0,45.0
1039,397.0,41.0
1040,156.0,21.0
1041,191.0,22.0
1042,262.0,22.0
1043,189.0,23.0
1044,87.0,15.0
1045,148.0,18.0
1046,203.0,23.0
1047,223.0,23.0
1048,118.0,16.0
1049,256.0,39.0
1050,427.0,47.0
1051,247.0,20.0
1052,57.0,10.0
1053,199.0,23.0
1054,107.0,16.0
1055,166.0,21.0
1056,88.0,12.0
1057,242.0,23.0
1058,250.0,20.0
1059,146.0,21.0
1060,38.0,3.0
1061,199.0,23.0
1062,118.0,17.0
1063,223.0,22.0
1064,243.0,23.0
1065,116.0,17.0
1066,108.0,17.0
1067,207.0,23.0
1068,58.0,10.0
1069,184.0,23.0
1070,27.0,5.0
1071,79.0,12.0
1072,223.0,23.0
1073,105.0,17.0
1074,79.0,11.0
1075,236.0,23.0
1076,258.0,23.0
1077,147.0,19.0
1078,240.0,23.0
1079,199.0,23.0
1080,190.0,23.0
1081,166.0,23.0
1082,37.0,2.0
1083,18.0,3.0
1084,198.0,23.0
1085,128.0,19.0
1086,39.0,7.0
1087,68.0,10.0
1088,108.0,17.0
1089,232.0,23.0
1090,138.0,19.0
1091,57.0,10.0
1092,98.0,17.0
1093,79.0,13.0
1094,99.0,17.0
1095,266.0,37.0
1096,233.0,20.0
1097,327.0,43.0
1098,205.0,23.0
1099,156.0,21.0
1100,89.0,15.0
1101,213.0,22.0
1102,242.0,23.0
1103,184.0,20.0
1104,18.0,3.0
1105,18.0,3.0
1106,254.0,21.0
1107,372.0,23.0
1108,155.0,19.0
1109,217.0,23.0
1110,221.0,23.0
1111,196.0,22.0
1112,356.0,44.0
1113,227.0,22.0
1114,203.0,23.0
1115,386.0,47.0
1116,183.0,23.0
1117,219.0,22.0
1118,225.0,22.0
1119,96.0,16.0
1120,234.0,23.0
1121,232.0,22.0
1122,18.0,3.0
1123,207.0,23.0
1124,209.0,31.0
1125,195.0,19.0
1126,96.0,15.0
1127,213.0,21.0
1128,252.0,23.0
1129,378.0,22.0
1130,86.0,12.0
1131,214.0,23.0
1132,222.0,23.0
1133,230.0,20.0
1134,117.0,16.0
1135,226.0,23.0
1136,40.0,7.0
1137,267.0,20.0
1138,221.0,23.0
1139,154.0,20.0
1140,208.0,23.0
1141,237.0,29.0
1142,240.0,23.0
1143,327.0,46.0
1144,18.0,3.0
1145,18.0,3.0
1146,381.0,47.0
1147,216.0,23.0
1148,306.0,22.0
1149,336.0,46.0
1150,17.0,2.0
1151,192.0,23.0
1152,105.0,17.0
1153,231.0,23.0
1154,28.0,4.0
1155,96.0,14.0
1156,97.0,14.0
1157,180.0,23.0
1158,106.0,17.0
1159,27.0,5.0
1160,126.0,19.0
1161,96.0,16.0
1162,272.0,23.0
1163,18.0,3.0
1164,215.0,23.0
1165,18.0,3.0
1166,307.0,41.0
1167,199.0,23.0
1168,228.0,23.0
1169,229.0,23.0
1170,215.0,23.0
1171,184.0,22.0
1172,47.0,8.0
1173,198.0,22.0
1174,213.0,23.0
1175,78.0,12.0
1176,216.0,23.0
1177,237.0,23.0
1178,250.0,22.0
1179,471.0,47.0
1180,454.0,46.0
1181,196.0,23.0
1182,56.0,10.0
1183,405.0,47.0
1184,198.0,22.0
1185,207.0,26.0
1186,206.0,23.0
1187,211.0,22.0
1188,136.0,20.0
1189,411.0,46.0
1190,430.0,47.0
1191,108.0,18.0
1192,246.0,22.0
1193,205.0,23.0
1194,147.0,18.0
1195,194.0,23.0
1196,175.0,20.0
1197,249.0,23.0
1198,250.0,23.0
1199,267.0,30.0
1200,28.0,5.0
1201,58.0,10.0
1202,96.0,16.0
1203,191.0,22.0
1204,88.0,14.0
1205,207.0,28.0
1206,58.0,11.0
1207,206.0,21.0
1208,284.0,17.0
1209,219.0,23.0
1210,135.0,13.0
1211,237.0,22.0
1212,86.0,13.0
1213,185.0,23.0
1214,238.0,22.0
1215,275.0,20.0
1216,128.0,19.0
1217,27.0,4.0
1218,59.0,10.0
1219,182.0,23.0
1220,105.0,15.0
1221,357.0,44.0
1222,28.0,3.0
1223,165.0,19.0
1224,197.0,26.0
1225,88.0,15.0
1226,186.0,27.0
1227,217.0,23.0
1228,501.0,54.0
1229,117.0,17.0
1230,214.0,21.0
1231,487.0,47.0
1232,194.0,23.0
1233,243.0,23.0
1234,89.0,16.0
1235,195.0,22.0
1236,217.0,23.0
1237,39.0,7.0
1238,127.0,18.0
1239,405.0,46.0
1240,226.0,31.0
1241,96.0,15.0
1242,118.0,16.0
1243,501.0,69.0
1244,415.0,46.0
1245,207.0,23.0
1246,201.0,23.0
1247,254.0,23.0
1248,86.0,15.0
1249,39.0,7.0
1250,243.0,23.0
1251,222.0,23.0
1252,186.0,21.0
1253,106.0,16.0
1254,118.0,19.0
1255,501.0,69.0
1256,392.0,47.0
1257,37.0,7.0
1258,342.0,47.0
1259,191.0,23.0
1260,27.0,5.0
1261,227.0,23.0
1262,501.0,70.0
1263,27.0,5.0
1264,244.0,22.0
1265,347.0,45.0
1266,189.0,23.0
1267,39.0,7.0
1268,203.0,23.0
1269,89.0,14.0
1270,105.0,17.0
1271,202.0,23.0
1272,220.0,23.0
1273,195.0,23.0
1274,231.0,22.0
1275,38.0,7.0
1276,223.0,23.0
1277,48.0,9.0
1278,394.0,45.0
1279,217.0,23.0
1280,258.0,39.0
1281,193.0,23.0
1282,387.0,60.0
1283,225.0,20.0
1284,239.0,30.0
1285,362.0,47.0
1286,247.0,26.0
1287,313.0,23.0
1288,108.0,17.0
1289,18.0,3.0
1290,424.0,43.0
1291,47.0,9.0
1292,165.0,22.0
1293,231.0,23.0
1294,229.0,30.0
1295,108.0,16.0
1296,146.0,19.0
1297,221.0,21.0
1298,236.0,32.0
1299,146.0,22.0
1300,211.0,22.0
1301,249.0,23.0
1302,220.0,23.0
1303,179.0,28.0
1304,268.0,28.0
1305,218.0,21.0
1306,221.0,22.0
1307,249.0,30.0
1308,422.0,47.0
1309,241.0,23.0
1310,297.0,40.0
1311,98.0,17.0
1312,217.0,28.0
1313,218.0,23.0
1314,89.0,15.0
1315,226.0,23.0
1316,397.0,47.0
1317,38.0,6.0
1318,186.0,20.0
1319,412.0,46.0
1320,155.0,21.0
1321,384.0,47.0
1322,233.0,23.0
1323,148.0,20.0
1324,29.0,5.0
1325,449.0,46.0
1326,66.0,10.0
1327,233.0,23.0
1328,250.0,22.0
1329,154.0,21.0
1330,216.0,23.0
1331,37.0,6.0
1332,245.0,22.0
1333,211.0,23.0
1334,180.0,23.0
1335,219.0,23.0
1336,416.0,47.0
1337,209.0,23.0
1338,212.0,22.0
1339,327.0,45.0
1340,204.0,23.0
1341,38.0,7.0
1342,37.0,7.0
1343,236.0,23.0
1344,207.0,23.0
1345,224.0,22.0
1346,401.0,47.0
1347,186.0,23.0
1348,250.0,22.0
1349,437.0,55.0
1350,240.0,23.0
1351,194.0,23.0
1352,220.0,23.0
1353,392.0,47.0
1354,236.0,23.0
1355,146.0,19.0
1356,252.0,18.0
1357,501.0,61.0
1358,387.0,50.0
1359,105.0,16.0
1360,18.0,3.0
