episode,length,reward
702,27.0,1.0
703,38.0,3.0
704,17.0,0.0
705,47.0,5.0
706,47.0,6.0
707,38.0,4.0
708,38.0,4.0
709,38.0,5.0
710,38.0,4.0
711,38.0,5.0
712,38.0,5.0
713,46.0,9.0
714,18.0,3.0
715,38.0,7.0
716,37.0,3.0
717,38.0,4.0
718,46.0,7.0
719,18.0,3.0
720,46.0,9.0
721,18.0,3.0
722,119.0,12.0
723,96.0,4.0
724,96.0,0.0
725,96.0,2.0
726,96.0,0.0
727,96.0,0.0
728,96.0,0.0
729,96.0,0.0
730,96.0,0.0
731,66.0,0.0
732,17.0,0.0
733,17.0,0.0
734,48.0,5.0
735,37.0,4.0
736,186.0,14.0
737,156.0,11.0
738,18.0,3.0
739,46.0,9.0
740,46.0,9.0
741,46.0,9.0
742,17.0,2.0
743,46.0,9.0
744,66.0,12.0
745,78.0,11.0
746,18.0,3.0
747,18.0,3.0
748,18.0,3.0
749,96.0,4.0
750,97.0,3.0
751,96.0,0.0
752,96.0,0.0
753,96.0,0.0
754,96.0,0.0
755,96.0,0.0
756,97.0,1.0
757,96.0,0.0
758,97.0,1.0
759,157.0,4.0
760,156.0,11.0
761,39.0,7.0
762,46.0,9.0
763,29.0,5.0
764,18.0,3.0
765,18.0,3.0
766,18.0,3.0
767,18.0,3.0
768,18.0,3.0
769,18.0,3.0
770,18.0,3.0
771,18.0,3.0
772,18.0,3.0
773,56.0,10.0
774,56.0,10.0
775,46.0,9.0
776,28.0,4.0
777,46.0,9.0
778,18.0,3.0
779,18.0,3.0
780,46.0,7.0
781,38.0,6.0
782,38.0,6.0
783,37.0,1.0
784,37.0,1.0
785,37.0,0.0
786,96.0,0.0
787,17.0,0.0
788,96.0,0.0
789,96.0,0.0
790,96.0,0.0
791,96.0,0.0
792,96.0,0.0
793,96.0,0.0
794,96.0,0.0
795,97.0,3.0
796,66.0,6.0
797,66.0,6.0
798,27.0,4.0
799,66.0,6.0
800,56.0,9.0
801,18.0,3.0
802,18.0,3.0
803,18.0,3.0
804,18.0,3.0
805,18.0,3.0
806,18.0,3.0
807,18.0,3.0
808,18.0,3.0
809,18.0,3.0
810,18.0,3.0
811,18.0,3.0
812,18.0,3.0
813,18.0,3.0
814,18.0,3.0
815,46.0,9.0
816,46.0,9.0
817,46.0,8.0
818,46.0,9.0
819,46.0,9.0
820,37.0,6.0
821,37.0,5.0
822,37.0,2.0
823,37.0,0.0
824,37.0,0.0
825,37.0,0.0
826,37.0,0.0
827,37.0,0.0
828,37.0,0.0
829,37.0,0.0
830,37.0,0.0
831,37.0,0.0
832,37.0,0.0
833,17.0,0.0
834,17.0,0.0
835,96.0,0.0
836,96.0,0.0
837,96.0,0.0
838,96.0,0.0
839,97.0,1.0
840,97.0,2.0
841,165.0,13.0
842,76.0,11.0
843,37.0,7.0
844,156.0,11.0
845,47.0,9.0
846,46.0,9.0
847,37.0,6.0
848,47.0,9.0
