episode,length,reward
776,60.0,5.0
777,70.0,6.0
778,38.0,3.0
779,70.0,6.0
780,16.0,1.0
781,48.0,4.0
782,70.0,6.0
783,48.0,4.0
784,70.0,6.0
785,16.0,1.0
786,70.0,6.0
787,60.0,5.0
788,50.0,4.0
789,82.0,7.0
790,28.0,2.0
791,48.0,4.0
792,70.0,6.0
793,104.0,9.0
794,60.0,5.0
795,60.0,5.0
796,48.0,4.0
797,60.0,5.0
798,70.0,6.0
799,70.0,6.0
800,70.0,6.0
801,94.0,8.0
802,70.0,6.0
803,60.0,5.0
804,94.0,8.0
805,60.0,5.0
806,6.0,0.0
807,60.0,5.0
808,6.0,0.0
809,60.0,5.0
810,60.0,5.0
811,70.0,6.0
812,82.0,7.0
813,60.0,5.0
814,94.0,8.0
815,74.0,6.0
816,60.0,5.0
817,28.0,2.0
818,70.0,6.0
819,48.0,4.0
820,80.0,7.0
821,6.0,0.0
822,70.0,6.0
823,48.0,4.0
824,60.0,5.0
825,48.0,4.0
826,48.0,4.0
827,70.0,6.0
828,60.0,5.0
829,60.0,5.0
830,60.0,5.0
831,60.0,5.0
832,70.0,6.0
833,92.0,8.0
834,70.0,6.0
835,104.0,9.0
836,70.0,6.0
837,16.0,1.0
838,104.0,9.0
839,74.0,6.0
840,48.0,4.0
841,6.0,0.0
842,26.0,2.0
843,38.0,3.0
844,60.0,5.0
845,82.0,7.0
846,62.0,5.0
847,48.0,4.0
848,80.0,7.0
849,28.0,2.0
850,50.0,4.0
851,60.0,5.0
852,82.0,7.0
853,60.0,5.0
854,60.0,5.0
855,70.0,6.0
856,84.0,7.0
857,72.0,6.0
858,60.0,5.0
859,74.0,6.0
860,72.0,6.0
861,50.0,4.0
862,50.0,4.0
863,74.0,6.0
864,60.0,5.0
865,84.0,7.0
866,60.0,5.0
867,60.0,5.0
868,84.0,7.0
869,106.0,9.0
870,94.0,8.0
871,70.0,6.0
872,74.0,6.0
873,72.0,6.0
874,70.0,6.0
875,110.0,9.0
876,38.0,3.0
877,70.0,6.0
878,70.0,6.0
879,48.0,4.0
880,48.0,4.0
881,60.0,5.0
882,104.0,9.0
883,84.0,7.0
884,94.0,8.0
885,70.0,6.0
886,70.0,6.0
887,82.0,7.0
888,38.0,3.0
889,28.0,2.0
890,28.0,2.0
891,72.0,6.0
892,50.0,4.0
893,60.0,5.0
894,72.0,6.0
895,70.0,6.0
896,70.0,6.0
897,74.0,6.0
898,6.0,0.0
899,38.0,3.0
900,94.0,8.0
901,50.0,4.0
902,92.0,8.0
903,84.0,7.0
904,82.0,7.0
905,48.0,4.0
906,110.0,9.0
907,50.0,4.0
908,38.0,3.0
909,48.0,4.0
910,104.0,9.0
911,60.0,5.0
912,6.0,0.0
913,70.0,6.0
914,74.0,6.0
915,70.0,6.0
916,70.0,6.0
917,70.0,6.0
918,48.0,4.0
919,38.0,3.0
920,104.0,9.0
921,72.0,6.0
922,38.0,3.0
923,94.0,8.0
924,60.0,5.0
925,48.0,4.0
926,82.0,7.0
927,84.0,7.0
928,84.0,7.0
929,70.0,6.0
930,50.0,4.0
931,58.0,5.0
932,70.0,6.0
933,38.0,3.0
934,38.0,3.0
935,70.0,6.0
936,70.0,6.0
937,70.0,6.0
938,48.0,4.0
939,38.0,3.0
940,38.0,3.0
941,48.0,4.0
942,60.0,5.0
943,60.0,5.0
944,104.0,9.0
945,50.0,4.0
946,70.0,6.0
947,128.0,11.0
948,50.0,4.0
949,94.0,8.0
950,6.0,0.0
951,94.0,8.0
952,6.0,0.0
953,70.0,6.0
954,84.0,7.0
955,84.0,7.0
956,70.0,6.0
957,38.0,3.0
958,70.0,6.0
959,38.0,3.0
960,48.0,4.0
961,114.0,10.0
962,70.0,6.0
963,62.0,5.0
964,84.0,7.0
965,104.0,9.0
966,60.0,5.0
967,70.0,6.0
968,70.0,6.0
969,60.0,5.0
970,48.0,4.0
971,48.0,4.0
972,38.0,3.0
973,70.0,6.0
974,74.0,6.0
975,70.0,6.0
976,16.0,1.0
977,74.0,6.0
978,94.0,8.0
979,70.0,6.0
980,70.0,6.0
981,16.0,1.0
982,48.0,4.0
983,26.0,2.0
984,6.0,0.0
985,60.0,5.0
986,16.0,1.0
987,70.0,6.0
988,38.0,3.0
989,104.0,9.0
990,74.0,6.0
991,58.0,5.0
992,16.0,1.0
993,60.0,5.0
994,58.0,5.0
995,6.0,0.0
996,106.0,9.0
997,70.0,6.0
998,38.0,3.0
999,48.0,4.0
1000,16.0,1.0
1001,6.0,0.0
1002,70.0,6.0
1003,16.0,1.0
1004,70.0,6.0
1005,38.0,3.0
1006,6.0,0.0
1007,92.0,8.0
1008,70.0,6.0
1009,74.0,6.0
1010,60.0,5.0
1011,70.0,6.0
1012,6.0,0.0
1013,38.0,3.0
1014,48.0,4.0
1015,106.0,9.0
1016,92.0,8.0
1017,84.0,7.0
1018,48.0,4.0
1019,60.0,5.0
1020,70.0,6.0
1021,74.0,6.0
1022,6.0,0.0
1023,70.0,6.0
1024,26.0,2.0
1025,80.0,7.0
1026,92.0,8.0
1027,70.0,6.0
1028,70.0,6.0
1029,94.0,8.0
1030,82.0,7.0
1031,48.0,4.0
1032,94.0,8.0
1033,80.0,7.0
1034,84.0,7.0
1035,6.0,0.0
1036,70.0,6.0
1037,70.0,6.0
1038,6.0,0.0
1039,70.0,6.0
1040,94.0,8.0
1041,94.0,8.0
1042,84.0,7.0
1043,92.0,8.0
1044,26.0,2.0
1045,6.0,0.0
1046,58.0,5.0
1047,70.0,6.0
1048,94.0,8.0
1049,48.0,4.0
1050,94.0,8.0
1051,106.0,9.0
1052,94.0,8.0
1053,72.0,6.0
1054,104.0,9.0
1055,94.0,8.0
1056,48.0,4.0
1057,94.0,8.0
1058,16.0,1.0
1059,16.0,1.0
1060,94.0,8.0
1061,72.0,6.0
1062,84.0,7.0
1063,94.0,8.0
1064,38.0,3.0
1065,82.0,7.0
1066,92.0,8.0
1067,104.0,9.0
1068,108.0,9.0
1069,16.0,1.0
1070,72.0,6.0
1071,106.0,9.0
1072,80.0,7.0
1073,94.0,8.0
1074,6.0,0.0
1075,96.0,8.0
1076,26.0,2.0
1077,48.0,4.0
1078,92.0,8.0
1079,70.0,6.0
1080,70.0,6.0
1081,92.0,8.0
1082,92.0,8.0
1083,94.0,8.0
1084,26.0,2.0
1085,106.0,9.0
1086,80.0,7.0
1087,60.0,5.0
1088,72.0,6.0
1089,48.0,4.0
1090,70.0,6.0
1091,106.0,9.0
1092,16.0,1.0
1093,82.0,7.0
1094,104.0,9.0
1095,70.0,6.0
1096,60.0,5.0
1097,106.0,9.0
1098,104.0,9.0
1099,94.0,8.0
1100,104.0,9.0
1101,80.0,7.0
1102,106.0,9.0
1103,104.0,9.0
1104,48.0,4.0
1105,80.0,7.0
1106,26.0,2.0
1107,92.0,8.0
1108,74.0,6.0
1109,106.0,9.0
1110,108.0,9.0
1111,104.0,9.0
1112,38.0,3.0
1113,62.0,5.0
1114,84.0,7.0
1115,80.0,7.0
1116,28.0,2.0
1117,92.0,8.0
1118,92.0,8.0
1119,38.0,3.0
1120,60.0,5.0
1121,104.0,9.0
1122,106.0,9.0
1123,72.0,6.0
1124,84.0,7.0
1125,106.0,9.0
1126,94.0,8.0
1127,84.0,7.0
1128,94.0,8.0
1129,104.0,9.0
1130,48.0,4.0
1131,116.0,10.0
1132,106.0,9.0
1133,80.0,7.0
1134,104.0,9.0
1135,106.0,9.0
1136,74.0,6.0
1137,92.0,8.0
1138,104.0,9.0
1139,106.0,9.0
1140,38.0,3.0
1141,106.0,9.0
1142,16.0,1.0
1143,6.0,0.0
1144,106.0,9.0
1145,72.0,6.0
1146,72.0,6.0
1147,106.0,9.0
1148,60.0,5.0
1149,82.0,7.0
1150,6.0,0.0
1151,96.0,8.0
1152,70.0,6.0
1153,70.0,6.0
1154,62.0,5.0
1155,48.0,4.0
1156,92.0,8.0
1157,104.0,9.0
1158,28.0,2.0
1159,80.0,7.0
1160,60.0,5.0
1161,106.0,9.0
1162,70.0,6.0
1163,94.0,8.0
1164,106.0,9.0
1165,70.0,6.0
1166,70.0,6.0
1167,84.0,7.0
1168,92.0,8.0
1169,186.0,23.0
1170,82.0,7.0
1171,104.0,9.0
1172,70.0,6.0
1173,84.0,7.0
1174,104.0,9.0
1175,58.0,5.0
1176,38.0,3.0
1177,26.0,2.0
1178,70.0,6.0
1179,82.0,7.0
1180,60.0,5.0
1181,80.0,7.0
1182,16.0,1.0
1183,28.0,2.0
1184,38.0,3.0
1185,82.0,7.0
1186,26.0,2.0
1187,104.0,9.0
1188,84.0,7.0
1189,70.0,6.0
1190,48.0,4.0
1191,70.0,6.0
1192,80.0,7.0
1193,28.0,2.0
1194,38.0,3.0
1195,92.0,8.0
1196,70.0,6.0
1197,60.0,5.0
1198,106.0,9.0
1199,38.0,3.0
1200,104.0,9.0
1201,94.0,8.0
1202,92.0,8.0
1203,74.0,6.0
1204,94.0,8.0
1205,70.0,6.0
1206,26.0,2.0
1207,94.0,8.0
1208,58.0,5.0
1209,106.0,9.0
1210,104.0,9.0
1211,104.0,9.0
1212,58.0,5.0
1213,60.0,5.0
1214,16.0,1.0
1215,6.0,0.0
1216,72.0,6.0
1217,104.0,9.0
1218,104.0,9.0
1219,48.0,4.0
1220,38.0,3.0
1221,106.0,9.0
1222,80.0,7.0
1223,154.0,20.0
1224,110.0,9.0
1225,106.0,9.0
1226,48.0,4.0
1227,48.0,4.0
1228,94.0,8.0
1229,16.0,1.0
1230,26.0,2.0
1231,48.0,4.0
