episode,length,reward
756,501.0,67.0
757,228.0,23.0
758,255.0,22.0
759,228.0,23.0
760,231.0,23.0
761,233.0,23.0
762,240.0,23.0
763,435.0,47.0
764,117.0,19.0
765,211.0,23.0
766,369.0,36.0
767,56.0,9.0
768,250.0,23.0
769,223.0,23.0
770,144.0,17.0
771,297.0,32.0
772,240.0,23.0
773,144.0,17.0
774,201.0,22.0
775,194.0,22.0
776,472.0,47.0
777,227.0,21.0
778,230.0,23.0
779,154.0,22.0
780,315.0,40.0
781,231.0,23.0
782,211.0,23.0
783,166.0,22.0
784,259.0,23.0
785,229.0,23.0
786,476.0,47.0
787,454.0,43.0
788,47.0,7.0
789,426.0,47.0
790,227.0,20.0
791,194.0,22.0
792,299.0,23.0
793,315.0,34.0
794,27.0,4.0
795,456.0,43.0
796,229.0,23.0
797,222.0,22.0
798,222.0,23.0
799,222.0,22.0
800,258.0,23.0
801,209.0,23.0
802,174.0,19.0
803,413.0,47.0
804,231.0,23.0
805,273.0,23.0
806,207.0,22.0
807,247.0,20.0
808,313.0,22.0
809,236.0,20.0
810,147.0,20.0
811,286.0,22.0
812,222.0,23.0
813,205.0,23.0
814,233.0,23.0
815,262.0,22.0
816,458.0,47.0
817,199.0,23.0
818,232.0,22.0
819,217.0,23.0
820,210.0,23.0
821,211.0,23.0
822,422.0,46.0
823,231.0,23.0
824,394.0,47.0
825,228.0,23.0
826,166.0,16.0
827,212.0,22.0
828,212.0,23.0
829,234.0,23.0
830,184.0,22.0
831,227.0,23.0
832,147.0,19.0
833,275.0,35.0
834,365.0,45.0
835,227.0,23.0
836,252.0,23.0
837,197.0,27.0
838,147.0,18.0
839,219.0,23.0
840,228.0,23.0
841,191.0,23.0
842,137.0,19.0
843,298.0,42.0
844,434.0,47.0
845,251.0,22.0
846,118.0,14.0
847,501.0,61.0
848,264.0,22.0
849,443.0,47.0
850,117.0,13.0
851,266.0,36.0
852,259.0,22.0
853,118.0,18.0
854,501.0,58.0
855,202.0,23.0
856,164.0,14.0
857,128.0,15.0
